Drug1,Drug2,cell,drug1_db,drug2_db,synergy
METHOTREXATE,DASATINIB,UACC62,DB00563,DB01254,-9.38760589
METHOTREXATE,DASATINIB,VCAP,DB00563,DB01254,9.709194998
METHOTREXATE,DASATINIB,ZR751,DB00563,DB01254,-29.40917134
METHOTREXATE,ERLOTINIB,A2058,DB00563,DB00530,-7.975537017
METHOTREXATE,ERLOTINIB,A2780,DB00563,DB00530,-3.936097748
METHOTREXATE,ERLOTINIB,A375,DB00563,DB00530,22.87172523
METHOTREXATE,ERLOTINIB,CAOV3,DB00563,DB00530,-23.4980577
METHOTREXATE,ERLOTINIB,DLD1,DB00563,DB00530,-7.827784359
METHOTREXATE,ERLOTINIB,ES2,DB00563,DB00530,22.05903304
METHOTREXATE,ERLOTINIB,HCT116,DB00563,DB00530,-17.90981756
METHOTREXATE,ERLOTINIB,HT144,DB00563,DB00530,-2.545984609
METHOTREXATE,ERLOTINIB,HT29,DB00563,DB00530,-1.168374116
METHOTREXATE,ERLOTINIB,KPL1,DB00563,DB00530,1.825662423
METHOTREXATE,ERLOTINIB,LOVO,DB00563,DB00530,-1.960145554
METHOTREXATE,ERLOTINIB,MDAMB436,DB00563,DB00530,8.456631316
METHOTREXATE,ERLOTINIB,NCIH1650,DB00563,DB00530,-6.9036946
METHOTREXATE,ERLOTINIB,NCIH2122,DB00563,DB00530,-0.018158393
METHOTREXATE,ERLOTINIB,NCIH23,DB00563,DB00530,0.398054462
METHOTREXATE,ERLOTINIB,NCIH460,DB00563,DB00530,-16.12337613
METHOTREXATE,ERLOTINIB,NCIH520,DB00563,DB00530,-3.529676786
METHOTREXATE,ERLOTINIB,OV90,DB00563,DB00530,11.26981155
METHOTREXATE,ERLOTINIB,RKO,DB00563,DB00530,-7.194164284
METHOTREXATE,ERLOTINIB,RPMI7951,DB00563,DB00530,-1.02661099
METHOTREXATE,ERLOTINIB,SKMEL30,DB00563,DB00530,-0.557822297
METHOTREXATE,ERLOTINIB,SKMES1,DB00563,DB00530,-3.703172573
METHOTREXATE,ERLOTINIB,SKOV3,DB00563,DB00530,5.269008264
METHOTREXATE,ERLOTINIB,SW620,DB00563,DB00530,5.752543584
METHOTREXATE,ERLOTINIB,SW837,DB00563,DB00530,7.480763457
METHOTREXATE,ERLOTINIB,T47D,DB00563,DB00530,-16.00668607
METHOTREXATE,ERLOTINIB,UACC62,DB00563,DB00530,8.646605099
METHOTREXATE,ERLOTINIB,VCAP,DB00563,DB00530,10.67712152
METHOTREXATE,ERLOTINIB,ZR751,DB00563,DB00530,-8.751963613
METHOTREXATE,GELDANAMYCIN,A2058,DB00563,DB02424,-44.18515593
METHOTREXATE,GELDANAMYCIN,A2780,DB00563,DB02424,-21.07951982
METHOTREXATE,GELDANAMYCIN,A375,DB00563,DB02424,-3.501608476
METHOTREXATE,GELDANAMYCIN,CAOV3,DB00563,DB02424,-16.71346999
METHOTREXATE,GELDANAMYCIN,DLD1,DB00563,DB02424,-5.338299708
METHOTREXATE,GELDANAMYCIN,ES2,DB00563,DB02424,-2.760047439
METHOTREXATE,GELDANAMYCIN,HCT116,DB00563,DB02424,-49.42810413
METHOTREXATE,GELDANAMYCIN,HT144,DB00563,DB02424,-2.942101696
METHOTREXATE,GELDANAMYCIN,HT29,DB00563,DB02424,-9.572354788
METHOTREXATE,GELDANAMYCIN,KPL1,DB00563,DB02424,-29.90598895
METHOTREXATE,GELDANAMYCIN,LOVO,DB00563,DB02424,-5.997125214
METHOTREXATE,GELDANAMYCIN,MDAMB436,DB00563,DB02424,-11.29759903
METHOTREXATE,GELDANAMYCIN,NCIH1650,DB00563,DB02424,-14.6184651
METHOTREXATE,GELDANAMYCIN,NCIH2122,DB00563,DB02424,-17.64561035
METHOTREXATE,GELDANAMYCIN,NCIH23,DB00563,DB02424,-33.84375306
METHOTREXATE,GELDANAMYCIN,NCIH460,DB00563,DB02424,-39.70587496
METHOTREXATE,GELDANAMYCIN,NCIH520,DB00563,DB02424,-16.32603476
METHOTREXATE,GELDANAMYCIN,OV90,DB00563,DB02424,-2.629742435
METHOTREXATE,GELDANAMYCIN,RKO,DB00563,DB02424,-29.27795159
METHOTREXATE,GELDANAMYCIN,RPMI7951,DB00563,DB02424,-18.53390009
METHOTREXATE,GELDANAMYCIN,SKMEL30,DB00563,DB02424,0.132545021
METHOTREXATE,GELDANAMYCIN,SKMES1,DB00563,DB02424,-19.62939942
METHOTREXATE,GELDANAMYCIN,SKOV3,DB00563,DB02424,-5.18929341
METHOTREXATE,GELDANAMYCIN,SW620,DB00563,DB02424,-26.09948733
METHOTREXATE,GELDANAMYCIN,SW837,DB00563,DB02424,-0.012863251
METHOTREXATE,GELDANAMYCIN,T47D,DB00563,DB02424,-23.87788965
METHOTREXATE,GELDANAMYCIN,UACC62,DB00563,DB02424,-21.02512717
METHOTREXATE,GELDANAMYCIN,VCAP,DB00563,DB02424,-13.78559857
METHOTREXATE,GELDANAMYCIN,ZR751,DB00563,DB02424,-26.00808283
METHOTREXATE,LAPATINIB,A2058,DB00563,DB01259,-15.23182839
METHOTREXATE,LAPATINIB,A2780,DB00563,DB01259,-3.609343196
METHOTREXATE,LAPATINIB,A375,DB00563,DB01259,14.40611971
METHOTREXATE,LAPATINIB,CAOV3,DB00563,DB01259,-18.76535928
METHOTREXATE,LAPATINIB,DLD1,DB00563,DB01259,2.785575164
METHOTREXATE,LAPATINIB,ES2,DB00563,DB01259,26.63035917
METHOTREXATE,LAPATINIB,HCT116,DB00563,DB01259,-21.09596403
METHOTREXATE,LAPATINIB,HT144,DB00563,DB01259,-1.24593198
METHOTREXATE,LAPATINIB,HT29,DB00563,DB01259,-1.489594925
METHOTREXATE,LAPATINIB,KPL1,DB00563,DB01259,-17.16519062
METHOTREXATE,LAPATINIB,LOVO,DB00563,DB01259,4.158579974
METHOTREXATE,LAPATINIB,MDAMB436,DB00563,DB01259,5.636321419
METHOTREXATE,LAPATINIB,NCIH1650,DB00563,DB01259,-11.14740855
METHOTREXATE,LAPATINIB,NCIH2122,DB00563,DB01259,-1.408852264
METHOTREXATE,LAPATINIB,NCIH23,DB00563,DB01259,-10.46864132
METHOTREXATE,LAPATINIB,NCIH460,DB00563,DB01259,-19.12905415
METHOTREXATE,LAPATINIB,NCIH520,DB00563,DB01259,-16.52787565
METHOTREXATE,LAPATINIB,OV90,DB00563,DB01259,8.784960032
METHOTREXATE,LAPATINIB,RKO,DB00563,DB01259,-15.48116337
METHOTREXATE,LAPATINIB,RPMI7951,DB00563,DB01259,9.590753363
METHOTREXATE,LAPATINIB,SKMEL30,DB00563,DB01259,5.564708758
METHOTREXATE,LAPATINIB,SKMES1,DB00563,DB01259,-2.422142893
METHOTREXATE,LAPATINIB,SKOV3,DB00563,DB01259,0.578380975
METHOTREXATE,LAPATINIB,SW620,DB00563,DB01259,5.021427679
METHOTREXATE,LAPATINIB,SW837,DB00563,DB01259,2.550997488
METHOTREXATE,LAPATINIB,T47D,DB00563,DB01259,-5.786565321
METHOTREXATE,LAPATINIB,UACC62,DB00563,DB01259,10.20428231
METHOTREXATE,LAPATINIB,VCAP,DB00563,DB01259,1.13462101
METHOTREXATE,LAPATINIB,ZR751,DB00563,DB01259,-21.39017514
METHOTREXATE,SORAFENIB,A2058,DB00563,DB00398,-10.32858962
METHOTREXATE,SORAFENIB,A2780,DB00563,DB00398,-5.747281962
METHOTREXATE,SORAFENIB,A375,DB00563,DB00398,-5.534227218
METHOTREXATE,SORAFENIB,CAOV3,DB00563,DB00398,-15.37338251
METHOTREXATE,SORAFENIB,DLD1,DB00563,DB00398,-1.530525847
METHOTREXATE,SORAFENIB,ES2,DB00563,DB00398,-6.678892664
METHOTREXATE,SORAFENIB,HCT116,DB00563,DB00398,-17.03053188
METHOTREXATE,SORAFENIB,HT144,DB00563,DB00398,4.896145035
METHOTREXATE,SORAFENIB,HT29,DB00563,DB00398,-6.530309933
METHOTREXATE,SORAFENIB,KPL1,DB00563,DB00398,-12.80807153
METHOTREXATE,SORAFENIB,LOVO,DB00563,DB00398,1.656346084
METHOTREXATE,SORAFENIB,MDAMB436,DB00563,DB00398,-2.153992789
METHOTREXATE,SORAFENIB,NCIH1650,DB00563,DB00398,-8.241902584
METHOTREXATE,SORAFENIB,NCIH2122,DB00563,DB00398,-6.963778665
METHOTREXATE,SORAFENIB,NCIH23,DB00563,DB00398,-8.880486582
METHOTREXATE,SORAFENIB,NCIH460,DB00563,DB00398,-14.80451543
METHOTREXATE,SORAFENIB,NCIH520,DB00563,DB00398,-9.42254569
METHOTREXATE,SORAFENIB,OV90,DB00563,DB00398,-0.512053884
METHOTREXATE,SORAFENIB,RKO,DB00563,DB00398,-10.97828721
METHOTREXATE,SORAFENIB,RPMI7951,DB00563,DB00398,-9.910346407
METHOTREXATE,SORAFENIB,SKMEL30,DB00563,DB00398,-20.92983857
METHOTREXATE,SORAFENIB,SKMES1,DB00563,DB00398,-4.166770694
METHOTREXATE,SORAFENIB,SKOV3,DB00563,DB00398,15.65484168
METHOTREXATE,SORAFENIB,SW620,DB00563,DB00398,-5.248786244
METHOTREXATE,SORAFENIB,SW837,DB00563,DB00398,-2.454895143
METHOTREXATE,SORAFENIB,T47D,DB00563,DB00398,-13.62342347
METHOTREXATE,SORAFENIB,UACC62,DB00563,DB00398,-6.095196056
METHOTREXATE,SORAFENIB,VCAP,DB00563,DB00398,-10.78044433
METHOTREXATE,SORAFENIB,ZR751,DB00563,DB00398,-13.77416668
METHOTREXATE,SUNITINIB,A2058,DB00563,DB01268,-14.35651076
METHOTREXATE,SUNITINIB,A2780,DB00563,DB01268,-8.914358743
METHOTREXATE,SUNITINIB,A375,DB00563,DB01268,-11.79662018
METHOTREXATE,SUNITINIB,CAOV3,DB00563,DB01268,-13.28428266
METHOTREXATE,SUNITINIB,DLD1,DB00563,DB01268,-10.3117504
METHOTREXATE,SUNITINIB,ES2,DB00563,DB01268,-1.977805269
METHOTREXATE,SUNITINIB,HCT116,DB00563,DB01268,-23.43372074
METHOTREXATE,SUNITINIB,HT144,DB00563,DB01268,-2.878296152
METHOTREXATE,SUNITINIB,HT29,DB00563,DB01268,-12.26749867
METHOTREXATE,SUNITINIB,KPL1,DB00563,DB01268,-12.60925887
METHOTREXATE,SUNITINIB,LOVO,DB00563,DB01268,-1.031290676
METHOTREXATE,SUNITINIB,MDAMB436,DB00563,DB01268,-9.348887504
METHOTREXATE,SUNITINIB,NCIH1650,DB00563,DB01268,-6.037105468
METHOTREXATE,SUNITINIB,NCIH2122,DB00563,DB01268,-7.990593409
METHOTREXATE,SUNITINIB,NCIH23,DB00563,DB01268,-17.93498954
METHOTREXATE,SUNITINIB,NCIH460,DB00563,DB01268,-15.25979172
METHOTREXATE,SUNITINIB,NCIH520,DB00563,DB01268,-15.6273466
METHOTREXATE,SUNITINIB,OV90,DB00563,DB01268,-7.623451233
METHOTREXATE,SUNITINIB,RKO,DB00563,DB01268,-17.71620688
METHOTREXATE,SUNITINIB,RPMI7951,DB00563,DB01268,-10.91508031
METHOTREXATE,SUNITINIB,SKMEL30,DB00563,DB01268,-14.39924506
METHOTREXATE,SUNITINIB,SKMES1,DB00563,DB01268,-21.39355787
METHOTREXATE,SUNITINIB,SKOV3,DB00563,DB01268,4.864874206
METHOTREXATE,SUNITINIB,SW620,DB00563,DB01268,-16.17773012
METHOTREXATE,SUNITINIB,SW837,DB00563,DB01268,-14.18103886
METHOTREXATE,SUNITINIB,T47D,DB00563,DB01268,-17.10641241
METHOTREXATE,SUNITINIB,UACC62,DB00563,DB01268,-8.134337499
METHOTREXATE,SUNITINIB,VCAP,DB00563,DB01268,-17.16750466
METHOTREXATE,SUNITINIB,ZR751,DB00563,DB01268,-15.34042034
METHOTREXATE,ZOLINZA,A2058,DB00563,DB02546,-33.78337564
METHOTREXATE,ZOLINZA,A2780,DB00563,DB02546,-21.12773956
METHOTREXATE,ZOLINZA,A375,DB00563,DB02546,-28.85524056
METHOTREXATE,ZOLINZA,CAOV3,DB00563,DB02546,-18.97072197
METHOTREXATE,ZOLINZA,DLD1,DB00563,DB02546,-25.24351095
METHOTREXATE,ZOLINZA,ES2,DB00563,DB02546,-17.13016436
METHOTREXATE,ZOLINZA,HCT116,DB00563,DB02546,-33.73298708
METHOTREXATE,ZOLINZA,HT144,DB00563,DB02546,-5.870905196
METHOTREXATE,ZOLINZA,HT29,DB00563,DB02546,-16.48088156
METHOTREXATE,ZOLINZA,KPL1,DB00563,DB02546,-30.80343959
METHOTREXATE,ZOLINZA,LOVO,DB00563,DB02546,-3.45291067
METHOTREXATE,ZOLINZA,MDAMB436,DB00563,DB02546,-6.679123546
METHOTREXATE,ZOLINZA,NCIH1650,DB00563,DB02546,-12.66390756
METHOTREXATE,ZOLINZA,NCIH2122,DB00563,DB02546,-12.58457879
METHOTREXATE,ZOLINZA,NCIH23,DB00563,DB02546,-35.12694508
METHOTREXATE,ZOLINZA,NCIH460,DB00563,DB02546,-36.43261617
METHOTREXATE,ZOLINZA,NCIH520,DB00563,DB02546,-20.03847918
METHOTREXATE,ZOLINZA,OV90,DB00563,DB02546,-11.592862
METHOTREXATE,ZOLINZA,RKO,DB00563,DB02546,-29.98237798
METHOTREXATE,ZOLINZA,RPMI7951,DB00563,DB02546,-23.32659111
METHOTREXATE,ZOLINZA,SKMEL30,DB00563,DB02546,-18.86169717
METHOTREXATE,ZOLINZA,SKMES1,DB00563,DB02546,-11.23492587
METHOTREXATE,ZOLINZA,SKOV3,DB00563,DB02546,11.04602313
METHOTREXATE,ZOLINZA,SW620,DB00563,DB02546,-17.78787278
METHOTREXATE,ZOLINZA,SW837,DB00563,DB02546,-14.09013806
METHOTREXATE,ZOLINZA,T47D,DB00563,DB02546,-27.68509706
METHOTREXATE,ZOLINZA,UACC62,DB00563,DB02546,-10.55814534
METHOTREXATE,ZOLINZA,VCAP,DB00563,DB02546,-32.04507675
METHOTREXATE,ZOLINZA,ZR751,DB00563,DB02546,-21.45627912
PACLITAXEL,ABT-888,A2058,DB01229,DB07232,-4.810944876
PACLITAXEL,ABT-888,A2780,DB01229,DB07232,-4.338118873
PACLITAXEL,ABT-888,A375,DB01229,DB07232,13.0696271
PACLITAXEL,ABT-888,CAOV3,DB01229,DB07232,-6.067417576
PACLITAXEL,ABT-888,DLD1,DB01229,DB07232,5.649557187
PACLITAXEL,ABT-888,ES2,DB01229,DB07232,6.091516071
PACLITAXEL,ABT-888,HCT116,DB01229,DB07232,-9.203301532
PACLITAXEL,ABT-888,HT144,DB01229,DB07232,6.48639213
PACLITAXEL,ABT-888,HT29,DB01229,DB07232,-6.594579321
PACLITAXEL,ABT-888,KPL1,DB01229,DB07232,5.512541054
PACLITAXEL,ABT-888,LOVO,DB01229,DB07232,-2.10631869
PACLITAXEL,ABT-888,MDAMB436,DB01229,DB07232,12.42912312
PACLITAXEL,ABT-888,NCIH1650,DB01229,DB07232,-7.760612649
PACLITAXEL,ABT-888,NCIH2122,DB01229,DB07232,-171.0483071
PACLITAXEL,ABT-888,NCIH23,DB01229,DB07232,-10.74498217
PACLITAXEL,ABT-888,NCIH460,DB01229,DB07232,13.52971607
PACLITAXEL,ABT-888,NCIH520,DB01229,DB07232,-0.03081072
PACLITAXEL,ABT-888,OV90,DB01229,DB07232,-3.115402586
PACLITAXEL,ABT-888,RKO,DB01229,DB07232,-0.988275749
PACLITAXEL,ABT-888,RPMI7951,DB01229,DB07232,5.029900621
PACLITAXEL,ABT-888,SKMEL30,DB01229,DB07232,3.735931031
PACLITAXEL,ABT-888,SKMES1,DB01229,DB07232,19.40073317
PACLITAXEL,ABT-888,SKOV3,DB01229,DB07232,-0.505484128
PACLITAXEL,ABT-888,SW620,DB01229,DB07232,5.302858793
PACLITAXEL,ABT-888,SW837,DB01229,DB07232,-20.96178892
PACLITAXEL,ABT-888,T47D,DB01229,DB07232,-3.017011289
PACLITAXEL,ABT-888,UACC62,DB01229,DB07232,1.437644524
PACLITAXEL,ABT-888,VCAP,DB01229,DB07232,8.548917875
PACLITAXEL,ABT-888,ZR751,DB01229,DB07232,8.832691683
PACLITAXEL,BORTEZOMIB,A2058,DB01229,DB00188,-19.12439888
PACLITAXEL,BORTEZOMIB,A2780,DB01229,DB00188,-31.73348789
PACLITAXEL,BORTEZOMIB,A375,DB01229,DB00188,-18.5657402
PACLITAXEL,BORTEZOMIB,CAOV3,DB01229,DB00188,-22.40206064
PACLITAXEL,BORTEZOMIB,DLD1,DB01229,DB00188,9.291890981
PACLITAXEL,BORTEZOMIB,ES2,DB01229,DB00188,-30.35084289
PACLITAXEL,BORTEZOMIB,HCT116,DB01229,DB00188,-18.23971369
PACLITAXEL,BORTEZOMIB,HT144,DB01229,DB00188,-9.027209618
PACLITAXEL,BORTEZOMIB,HT29,DB01229,DB00188,-44.45185179
PACLITAXEL,BORTEZOMIB,KPL1,DB01229,DB00188,-10.13717282
PACLITAXEL,BORTEZOMIB,LOVO,DB01229,DB00188,3.077142016
PACLITAXEL,BORTEZOMIB,MDAMB436,DB01229,DB00188,-7.710543692
PACLITAXEL,BORTEZOMIB,NCIH1650,DB01229,DB00188,-32.16598917
PACLITAXEL,BORTEZOMIB,NCIH2122,DB01229,DB00188,-307.0262696
PACLITAXEL,BORTEZOMIB,NCIH23,DB01229,DB00188,-20.10145532
PACLITAXEL,BORTEZOMIB,NCIH460,DB01229,DB00188,-20.01722888
PACLITAXEL,BORTEZOMIB,NCIH520,DB01229,DB00188,-41.85144862
PACLITAXEL,BORTEZOMIB,OV90,DB01229,DB00188,-8.81549371
PACLITAXEL,BORTEZOMIB,RKO,DB01229,DB00188,-13.90877605
PACLITAXEL,BORTEZOMIB,RPMI7951,DB01229,DB00188,-10.50526892
PACLITAXEL,BORTEZOMIB,SKMEL30,DB01229,DB00188,-3.429118054
PACLITAXEL,BORTEZOMIB,SKMES1,DB01229,DB00188,-23.03106799
PACLITAXEL,BORTEZOMIB,SKOV3,DB01229,DB00188,-6.7563489
PACLITAXEL,BORTEZOMIB,SW620,DB01229,DB00188,0.69691585
PACLITAXEL,BORTEZOMIB,SW837,DB01229,DB00188,-12.11169183
PACLITAXEL,BORTEZOMIB,T47D,DB01229,DB00188,-21.07086289
PACLITAXEL,BORTEZOMIB,UACC62,DB01229,DB00188,-18.64682683
PACLITAXEL,BORTEZOMIB,VCAP,DB01229,DB00188,-28.49151811
PACLITAXEL,BORTEZOMIB,ZR751,DB01229,DB00188,-13.71700451
PACLITAXEL,DASATINIB,A2058,DB01229,DB01254,28.72586162
PACLITAXEL,DASATINIB,A2780,DB01229,DB01254,56.06199471
PACLITAXEL,DASATINIB,A375,DB01229,DB01254,39.52376322
PACLITAXEL,DASATINIB,CAOV3,DB01229,DB01254,15.97673298
PACLITAXEL,DASATINIB,DLD1,DB01229,DB01254,29.37726403
PACLITAXEL,DASATINIB,ES2,DB01229,DB01254,29.61136337
PACLITAXEL,DASATINIB,HCT116,DB01229,DB01254,9.399926563
PACLITAXEL,DASATINIB,HT144,DB01229,DB01254,-1.905618141
PACLITAXEL,DASATINIB,HT29,DB01229,DB01254,35.03273845
PACLITAXEL,DASATINIB,KPL1,DB01229,DB01254,19.71262694
PACLITAXEL,DASATINIB,LOVO,DB01229,DB01254,51.96863126
PACLITAXEL,DASATINIB,MDAMB436,DB01229,DB01254,41.58936527
PACLITAXEL,DASATINIB,NCIH1650,DB01229,DB01254,55.00265639
PACLITAXEL,DASATINIB,NCIH2122,DB01229,DB01254,-50.43997571
PACLITAXEL,DASATINIB,NCIH23,DB01229,DB01254,6.490523212
PACLITAXEL,DASATINIB,NCIH460,DB01229,DB01254,33.77257613
PACLITAXEL,DASATINIB,NCIH520,DB01229,DB01254,57.07361604
PACLITAXEL,DASATINIB,OV90,DB01229,DB01254,37.63341951
PACLITAXEL,DASATINIB,RKO,DB01229,DB01254,17.85513665
PACLITAXEL,DASATINIB,RPMI7951,DB01229,DB01254,18.50645983
PACLITAXEL,DASATINIB,SKMEL30,DB01229,DB01254,-10.42607125
PACLITAXEL,DASATINIB,SKMES1,DB01229,DB01254,34.54764627
PACLITAXEL,DASATINIB,SKOV3,DB01229,DB01254,39.52557668
PACLITAXEL,DASATINIB,SW620,DB01229,DB01254,42.79281166
PACLITAXEL,DASATINIB,SW837,DB01229,DB01254,26.46290586
PACLITAXEL,DASATINIB,T47D,DB01229,DB01254,41.79292062
PACLITAXEL,DASATINIB,UACC62,DB01229,DB01254,10.52375984
PACLITAXEL,DASATINIB,VCAP,DB01229,DB01254,34.23515496
PACLITAXEL,DASATINIB,ZR751,DB01229,DB01254,27.25068961
PACLITAXEL,ERLOTINIB,A2058,DB01229,DB00530,-12.62933099
PACLITAXEL,ERLOTINIB,A2780,DB01229,DB00530,-8.948449138
PACLITAXEL,ERLOTINIB,A375,DB01229,DB00530,67.02038632
PACLITAXEL,ERLOTINIB,CAOV3,DB01229,DB00530,10.10315663
PACLITAXEL,ERLOTINIB,DLD1,DB01229,DB00530,28.37009055
PACLITAXEL,ERLOTINIB,ES2,DB01229,DB00530,35.89332877
PACLITAXEL,ERLOTINIB,HCT116,DB01229,DB00530,-15.14194861
PACLITAXEL,ERLOTINIB,HT144,DB01229,DB00530,26.07666412
PACLITAXEL,ERLOTINIB,HT29,DB01229,DB00530,18.70320336
PACLITAXEL,ERLOTINIB,KPL1,DB01229,DB00530,9.914035179
PACLITAXEL,ERLOTINIB,LOVO,DB01229,DB00530,29.38236
PACLITAXEL,ERLOTINIB,MDAMB436,DB01229,DB00530,5.840803693
PACLITAXEL,ERLOTINIB,NCIH1650,DB01229,DB00530,6.727703731
PACLITAXEL,ERLOTINIB,NCIH2122,DB01229,DB00530,-7.334750387
PACLITAXEL,ERLOTINIB,NCIH23,DB01229,DB00530,-1.629292482
PACLITAXEL,ERLOTINIB,NCIH460,DB01229,DB00530,52.43475663
PACLITAXEL,ERLOTINIB,NCIH520,DB01229,DB00530,2.956833604
PACLITAXEL,ERLOTINIB,OV90,DB01229,DB00530,-5.520938909
PACLITAXEL,ERLOTINIB,RKO,DB01229,DB00530,-13.56300864
PACLITAXEL,ERLOTINIB,RPMI7951,DB01229,DB00530,-6.085516541
PACLITAXEL,ERLOTINIB,SKMEL30,DB01229,DB00530,12.07457154
PACLITAXEL,ERLOTINIB,SKMES1,DB01229,DB00530,36.3564748
PACLITAXEL,ERLOTINIB,SKOV3,DB01229,DB00530,16.5623493
PACLITAXEL,ERLOTINIB,SW620,DB01229,DB00530,-7.241218545
PACLITAXEL,ERLOTINIB,SW837,DB01229,DB00530,11.59348624
PACLITAXEL,ERLOTINIB,T47D,DB01229,DB00530,-31.32509433
PACLITAXEL,ERLOTINIB,UACC62,DB01229,DB00530,19.39687033
PACLITAXEL,ERLOTINIB,VCAP,DB01229,DB00530,11.37959046
PACLITAXEL,ERLOTINIB,ZR751,DB01229,DB00530,32.55295347
PACLITAXEL,GELDANAMYCIN,A2058,DB01229,DB02424,-28.98889615
PACLITAXEL,GELDANAMYCIN,A2780,DB01229,DB02424,-16.76370882
PACLITAXEL,GELDANAMYCIN,A375,DB01229,DB02424,-4.069916607
PACLITAXEL,GELDANAMYCIN,CAOV3,DB01229,DB02424,-23.56422588
PACLITAXEL,GELDANAMYCIN,DLD1,DB01229,DB02424,-10.4897384
PACLITAXEL,GELDANAMYCIN,ES2,DB01229,DB02424,16.96384618
PACLITAXEL,GELDANAMYCIN,HCT116,DB01229,DB02424,-9.498712098
PACLITAXEL,GELDANAMYCIN,HT144,DB01229,DB02424,7.992490048
PACLITAXEL,GELDANAMYCIN,HT29,DB01229,DB02424,-18.23249281
PACLITAXEL,GELDANAMYCIN,KPL1,DB01229,DB02424,-8.682290487
PACLITAXEL,GELDANAMYCIN,LOVO,DB01229,DB02424,-17.56400238
PACLITAXEL,GELDANAMYCIN,MDAMB436,DB01229,DB02424,19.78350746
PACLITAXEL,GELDANAMYCIN,NCIH1650,DB01229,DB02424,-0.013939201
PACLITAXEL,GELDANAMYCIN,NCIH2122,DB01229,DB02424,-326.4643042
PACLITAXEL,GELDANAMYCIN,NCIH23,DB01229,DB02424,-20.03735849
PACLITAXEL,GELDANAMYCIN,NCIH460,DB01229,DB02424,-12.75868365
PACLITAXEL,GELDANAMYCIN,NCIH520,DB01229,DB02424,-16.9852671
PACLITAXEL,GELDANAMYCIN,OV90,DB01229,DB02424,15.71124063
PACLITAXEL,GELDANAMYCIN,RKO,DB01229,DB02424,6.688221822
PACLITAXEL,GELDANAMYCIN,RPMI7951,DB01229,DB02424,-7.912570413
PACLITAXEL,GELDANAMYCIN,SKMEL30,DB01229,DB02424,16.40438895
PACLITAXEL,GELDANAMYCIN,SKMES1,DB01229,DB02424,0.698919583
PACLITAXEL,GELDANAMYCIN,SKOV3,DB01229,DB02424,1.333649313
PACLITAXEL,GELDANAMYCIN,SW620,DB01229,DB02424,0.966011515
PACLITAXEL,GELDANAMYCIN,SW837,DB01229,DB02424,-17.96433357
PACLITAXEL,GELDANAMYCIN,T47D,DB01229,DB02424,-11.69067445
PACLITAXEL,GELDANAMYCIN,UACC62,DB01229,DB02424,3.398825481
PACLITAXEL,GELDANAMYCIN,VCAP,DB01229,DB02424,-0.158711967
PACLITAXEL,GELDANAMYCIN,ZR751,DB01229,DB02424,-7.610083737
PACLITAXEL,LAPATINIB,A2058,DB01229,DB01259,-5.178457846
PACLITAXEL,LAPATINIB,A2780,DB01229,DB01259,-11.4533481
PACLITAXEL,LAPATINIB,A375,DB01229,DB01259,95.35478512
PACLITAXEL,LAPATINIB,CAOV3,DB01229,DB01259,13.96254531
PACLITAXEL,LAPATINIB,DLD1,DB01229,DB01259,64.55529078
PACLITAXEL,LAPATINIB,ES2,DB01229,DB01259,76.10088097
PACLITAXEL,LAPATINIB,HCT116,DB01229,DB01259,5.928606364
PACLITAXEL,LAPATINIB,HT144,DB01229,DB01259,33.87573085
PACLITAXEL,LAPATINIB,HT29,DB01229,DB01259,-0.579523872
PACLITAXEL,LAPATINIB,KPL1,DB01229,DB01259,-2.47338708
PACLITAXEL,LAPATINIB,LOVO,DB01229,DB01259,44.74681055
PACLITAXEL,LAPATINIB,MDAMB436,DB01229,DB01259,14.24250563
PACLITAXEL,LAPATINIB,NCIH1650,DB01229,DB01259,10.9450659
PACLITAXEL,LAPATINIB,NCIH2122,DB01229,DB01259,-12.54725529
PACLITAXEL,LAPATINIB,NCIH23,DB01229,DB01259,-0.194377333
PACLITAXEL,LAPATINIB,NCIH460,DB01229,DB01259,52.14566803
PACLITAXEL,LAPATINIB,NCIH520,DB01229,DB01259,-5.616165995
PACLITAXEL,LAPATINIB,OV90,DB01229,DB01259,0.624083895
PACLITAXEL,LAPATINIB,RKO,DB01229,DB01259,-10.5734886
PACLITAXEL,LAPATINIB,RPMI7951,DB01229,DB01259,0.382840362
PACLITAXEL,LAPATINIB,SKMEL30,DB01229,DB01259,17.28122428
PACLITAXEL,LAPATINIB,SKMES1,DB01229,DB01259,59.76673021
PACLITAXEL,LAPATINIB,SKOV3,DB01229,DB01259,29.82659642
PACLITAXEL,LAPATINIB,SW620,DB01229,DB01259,1.409339065
PACLITAXEL,LAPATINIB,SW837,DB01229,DB01259,26.10793787
PACLITAXEL,LAPATINIB,T47D,DB01229,DB01259,-3.959009215
PACLITAXEL,LAPATINIB,UACC62,DB01229,DB01259,26.62891512
PACLITAXEL,LAPATINIB,VCAP,DB01229,DB01259,22.59679142
PACLITAXEL,LAPATINIB,ZR751,DB01229,DB01259,26.77168479
PACLITAXEL,SORAFENIB,A2058,DB01229,DB00398,-11.18553345
PACLITAXEL,SORAFENIB,A2780,DB01229,DB00398,-1.215373725
PACLITAXEL,SORAFENIB,A375,DB01229,DB00398,14.51915384
PACLITAXEL,SORAFENIB,CAOV3,DB01229,DB00398,-13.79351993
